Len1	Boot1	Len2	Boot2	NDesc	LeafA	LeafB	Node1	Node2
4.57126863431	100.0	3.774328	1.000000	2	SWGX	WWQZ	146	2079
5.11064820343	100.0	3.709811	1.000000	4	NEBM	AYMT	149	2082
2.35330911969	100.0	2.592753	1.000000	2	NEBM	FGDU	150	2086
2.52127429396	100.0	2.679043	1.000000	2	Eucgr_v1.1	AYMT	153	2083
1.79945163881	100.0	1.407815	1.000000	22	RJNQ	YHLF	156	2034
2.96822851544	100.0	2.621795	1.000000	2	RJNQ	YNUE	157	2074
4.51089841088	100.0	3.587966	1.000000	20	FEDW	YHLF	160	2035
1.10361348294	100.0	1.060710	1.000000	19	UJGI	YHLF	162	2036
0.770762423041	100.0	0.791584	0.999999	5	UJGI	PMTB	163	2037
1.40187286461	100.0	1.448611	1.000000	2	UJGI	TLCA	164	2038
1.45517142644	100.0	1.483047	1.000000	3	JKNQ	PMTB	167	2041
1.04576879035	100.0	1.068566	1.000000	2	AXNH	PMTB	169	2042
0.103004590508	96.0	0.090460	0.599360	14	SJAN	YHLF	172	2046
2.30353946889	100.0	2.142641	1.000000	2	SJAN	EQYT	173	2070
2.19088198198	100.0	1.884029	1.000000	12	HKMQ	YHLF	176	2047
1.18196903792	100.0	1.072407	1.000000	4	HKMQ	GVCB	177	2063
0.0539410477665	66.0	0.016085	0.403991	2	HKMQ	CJGZ	178	2064
0.678460989001	100.0	0.665469	0.999981	2	DZLN	GVCB	181	2067
0.0127258365952	23.0	0.031527	0.440606	8	ROLB	YHLF	184	2048
0.964622951928	100.0	0.942777	1.000000	4	ROLB	BZDF	185	2049
0.762930454081	100.0	0.648059	0.999991	2	ROLB	IDAU	186	2053
0.19322136469	100.0	0.203840	0.853907	2	ZINQ	BZDF	189	2050
0.0551988395611	68.0	0.074008	0.571412	4	ARYD	YHLF	192	2056
0.738152920647	100.0	0.786787	0.999999	2	ARYD	IMZV	193	2060
0.899864969718	100.0	0.780181	0.999999	2	KBRW	YHLF	196	2057
1.79343511344	100.0	0.497566	0.783621	100	IHCQ	UVQL	199	2098
1.17904242749	100.0	0.000000	0.479231	47	IHCQ	AEPI	200	2099
3.57654599984	100.0	1.971718	0.999982	2	IHCQ	MFEA	201	2189
2.23113804952	100.0	0.866036	0.943577	45	RHAU	AEPI	204	2100
3.72097447643	100.0	2.131539	1.000000	6	RHAU	Manes_v4.1	205	2102
4.0219358678	100.0	3.040915	1.000000	2	RHAU	PXYR	206	2110
0.121920513105	84.0	0.049396	0.442684	4	PAZJ	Manes_v4.1	209	2103
0.556059298898	100.0	0.377731	0.969377	3	VVPY	Manes_v4.1	211	2105
5.3148466685	100.0	3.998554	1.000000	2	XNLP	Manes_v4.1	213	2106
0.0815339755974	51.0			39	YGAT	AEPI	216	
2.25924189567	100.0	1.011422	0.994860	2	YGAT	VNMY	217	2148
0.0	38.0			37	RPPC	AEPI	220	
3.13457777011	100.0	1.551354	0.999977	2	RPPC	ZTLR	221	2115
0.0498088880474	40.0			35	RVGH	AEPI	224	
0.258752914048	73.0			15	RVGH	KKDQ	225	
1.21165285176	100.0	0.612049	0.931747	14	NJLF	KKDQ	227	2119
0.0775918607043	64.0	0.000000	0.377178	6	NJLF	ZIWB	228	2135
5.30164194982	100.0	3.841336	1.000000	2	NJLF	LPGY	229	2143
5.33977921698	100.0	3.370895	1.000000	4	COAQ	ZIWB	232	2136
3.66726243628	100.0	3.475495	1.000000	3	EZZT	ZIWB	234	2137
2.12525107771	100.0	2.120618	1.000000	2	SIZE	ZIWB	236	2138
5.32137792553	100.0	3.725067	1.000000	8	Poptr_v3.0	KKDQ	239	2120
3.04145452289	100.0	2.964750	1.000000	7	INQX	KKDQ	241	2121
0.548799398383	100.0	0.630790	0.999999	6	RZTJ	KKDQ	243	2122
0.116286931976	97.0	0.093216	0.652506	5	LFOG	KKDQ	245	2123
0.284474683593	100.0	0.248976	0.976162	2	LFOG	TDTF	246	2124
0.111534188686	97.0	0.099470	0.694289	3	GLVK	KKDQ	249	2127
0.448908369387	100.0	0.406734	0.999628	2	IEPQ	KKDQ	251	2128
0.110429765744	58.0			20	XPBC	AEPI	254	
0.276175967629	90.0	0.000000	0.385214	7	XPBC	NFXV	255	2176
0.10238664455	54.0			3	XPBC	TVCU	256	
4.90284816243	100.0	3.589003	1.000000	2	CKDK	TVCU	258	2178
3.5170147802	100.0	2.283113	1.000000	4	FWCQ	NFXV	261	2181
4.56203539005	100.0	3.454563	1.000000	2	FWCQ	OSIP	262	2182
0.175122875245	99.0	0.262913	0.854667	2	BNDE	NFXV	265	2185
0.077957330745	53.0	0.000000	0.410223	13	ZBVT	AEPI	268	2151
5.35658602197	100.0	3.819614	1.000000	2	ZBVT	HBUQ	269	2152
5.49420324367	100.0	3.538365	1.000000	11	AXPJ	AEPI	272	2155
3.25201826894	100.0	2.824611	1.000000	4	AXPJ	VXOD	273	2169
0.13899502148	94.0	0.148936	0.698691	3	KCPT	VXOD	275	2170
1.20020850065	100.0	1.288607	1.000000	2	TXMP	VXOD	277	2171
2.3724700068	100.0	2.316562	1.000000	7	HNCF	AEPI	280	2156
1.33803542332	100.0	1.318943	1.000000	6	MYVH	AEPI	282	2157
1.60868868819	100.0	1.578401	1.000000	3	MYVH	OODC	283	2163
2.15439722576	100.0	2.192438	1.000000	2	POZS	OODC	285	2165
4.22694981129	100.0	3.564810	1.000000	3	BVOF	AEPI	288	2158
0.343161224772	100.0	0.343625	0.998469	2	BHYC	AEPI	290	2159
0.871694396945	100.0	0.094683	0.530993	53	JHCN	UVQL	293	2192
2.74345205385	100.0	1.352724	0.999557	4	JHCN	THHD	294	2290
1.97850055991	100.0	1.705995	1.000000	3	TIUZ	THHD	296	2292
0.109199440593	70.0	0.123196	0.614670	2	YZVJ	THHD	298	2293
0.208939486906	76.0			49	WWKL	UVQL	301	
0.0378519395857	38.0			14	WWKL	IKFD	302	
4.04330123133	100.0	2.610839	1.000000	13	OBTI	IKFD	304	2263
0.200364666154	99.0	0.128680	0.611718	12	WAXR	IKFD	306	2264
4.24003397027	100.0	3.206257	1.000000	3	WAXR	HBHB	307	2282
0.959775843814	100.0	0.970411	1.000000	2	VFFP	HBHB	309	2283
0.505002897755	100.0	0.298238	0.865717	9	BCAA	IKFD	312	2265
0.413913232469	100.0	0.284956	0.869545	4	BCAA	JSZD	313	2266
0.969594556915	100.0	0.813240	0.999991	3	YUOM	JSZD	315	2267
2.27069827796	100.0	2.465927	1.000000	2	FCCA	JSZD	317	2269
1.81169985974	100.0	1.206556	0.999965	5	UHJR	IKFD	320	2273
0.0726639399258	56.0	0.078375	0.480413	4	UVDC	IKFD	322	2274
3.90221774508	100.0	3.541876	1.000000	2	UVDC	RJIM	323	2275
2.73026772784	100.0	2.736486	1.000000	2	QICX	IKFD	326	2278
0.958396382505	100.0	0.276612	0.672030	35	PUDI	UVQL	329	2194
3.25009305272	100.0	1.639707	0.999897	10	PUDI	ZSAB	330	2195
4.28588277412	100.0	3.575911	1.000000	2	PUDI	AWJM	331	2211
0.238090014639	100.0	0.108054	0.561944	8	KPTE	ZSAB	334	2196
0.662932442168	100.0	0.456388	0.964518	3	KPTE	WMUK	335	2206
1.70034929616	100.0	1.444551	1.000000	2	PKMO	WMUK	337	2208
0.0	29.0	0.000000	0.371560	5	ATFX	ZSAB	340	2197
4.36584620666	100.0	3.272128	1.000000	4	Theca_v1.1	ZSAB	342	2198
0.43327589813	100.0	0.414136	0.994480	3	WYIG	ZSAB	344	2199
1.39126554982	100.0	1.422976	1.000000	2	OLXF	ZSAB	346	2200
3.57284328186	100.0	1.792722	0.999960	25	MYZV	UVQL	349	2214
0.327045990267	100.0	0.236950	0.734224	4	MYZV	Carpa_ASGPBv0.4	350	2256
2.49362531459	100.0	2.404368	1.000000	2	MYZV	HYZL	351	2260
0.67956663785	100.0	0.524472	0.992673	2	CZPV	Carpa_ASGPBv0.4	354	2257
1.32116420753	100.0	1.052346	0.999094	21	CRNC	UVQL	357	2215
1.41852111819	100.0	1.092427	0.999781	20	DZTK	UVQL	359	2216
0.253093686365	90.0	0.083640	0.504445	19	JOIS	UVQL	361	2217
1.44363633302	100.0	0.646195	0.931900	18	SWPE	UVQL	363	2218
0.350289765661	100.0	0.314837	0.921792	2	SWPE	UAXP	364	2250
2.7975003319	100.0	2.312861	1.000000	16	RTTY	UVQL	367	2219
1.57316547963	100.0	1.406340	1.000000	15	QSKP	UVQL	369	2220
1.91783142204	100.0	1.653385	1.000000	4	QSKP	VDKG	370	2242
0.034908764956	59.0	0.057073	0.508440	2	QSKP	LVUS	371	2246
0.520077319931	100.0	0.481283	0.998976	2	UPZX	VDKG	374	2243
4.96452720418	100.0	3.404931	1.000000	11	Arath_TAIR10	UVQL	377	2221
0.0411086188209	62.0	0.025792	0.409304	10	CSUV	UVQL	379	2222
0.145421071517	99.0	0.110048	0.572418	3	CSUV	IPWB	380	2236
2.18804967456	100.0	2.178697	1.000000	2	VMNH	IPWB	382	2238
1.56118861515	100.0	1.614345	1.000000	7	TZWR	UVQL	385	2223
1.40283102702	100.0	1.331790	0.999981	6	GTSV	UVQL	387	2225
0.00699025872736	38.0			5	HABV	UVQL	389	
0.283103225036	100.0	0.117664	0.573967	4	LJQF	UVQL	391	2227
0.0444122015178	54.0	0.125613	0.596693	3	LAPO	UVQL	393	2228
0.287429086967	99.0	0.162315	0.630363	2	BXBF	UVQL	395	2229
0.283741580771	82.0			979	VYGG	CBNG	398	
0.205040710648	72.0			4	VYGG	YGCX	399	
3.98071509218	100.0	2.889048	1.000000	2	VYGG	PTLU	400	2028
0.684576396992	100.0	0.345789	0.743584	2	HDWF	YGCX	403	2095
2.67386726752	100.0	0.700345	0.875763	975	HTIP	CBNG	406	79
2.69495432556	100.0	1.250366	0.992803	23	HTIP	CTSS	407	80
2.02694588156	100.0	1.195459	0.999861	6	HTIP	OMDH	408	114
0.90463481789	100.0	0.807796	0.999954	5	FYTP	OMDH	410	115
0.20529992563	100.0	0.205363	0.847227	4	NUZN	OMDH	412	116
3.47162263052	100.0	3.205883	1.000000	3	YKQR	OMDH	414	118
4.10871263091	100.0	3.607307	1.000000	2	HQRJ	OMDH	416	119
0.533901389455	100.0	0.278498	0.691946	17	IUSR	CTSS	419	81
1.95315428237	100.0	1.317549	0.999969	5	IUSR	ZJUL	420	105
1.62686484382	100.0	1.628665	1.000000	2	IUSR	TOKV	421	106
4.05248526375	100.0	3.432494	1.000000	3	KWGC	ZJUL	424	109
1.20004352619	100.0	1.256170	1.000000	2	DRIL	ZJUL	426	111
3.11518561548	100.0	1.972664	1.000000	12	UWFU	CTSS	429	82
1.43336690974	100.0	1.226237	1.000000	11	SYHW	CTSS	431	83
1.93395343015	100.0	1.720387	1.000000	10	FCBJ	CTSS	433	84
0.639022916223	100.0	0.546803	0.997782	9	YKFU	CTSS	435	85
0.413922333156	100.0	0.387282	0.983798	3	YKFU	CIAC	436	86
0.384074483682	100.0	0.359839	0.987933	2	UHBY	CIAC	438	87
0.0913489598071	88.0	0.089093	0.563344	6	OOVX	CTSS	441	91
0.877501870608	100.0	0.960924	0.999999	2	OOVX	CKKR	442	92
3.68843358287	100.0	3.362285	1.000000	4	ERIA	CTSS	445	95
0.0471847961081	49.0	0.019308	0.404723	3	SLOI	CTSS	447	97
0.244138057527	99.0	0.258923	0.865263	2	DAYQ	CTSS	449	98
0.0856098263572	42.0	0.000000	0.444660	952	BGZG	CBNG	452	125
4.76576358281	100.0	3.574042	1.000000	4	BGZG	BBBA	453	138
0.123711237649	99.0	0.180719	0.851843	3	Vitvi_Genoscope.12X	BBBA	455	139
2.58041122005	100.0	2.746214	1.000000	2	SZPD	BBBA	457	141
0.0555792241559	44.0			948	XKPS	CBNG	460	
3.70061354467	100.0	2.019602	1.000000	6	XKPS	BSEY	461	127
1.18151250266	100.0	1.111436	0.999994	5	VGVI	BSEY	463	128
1.80080386644	100.0	1.724689	1.000000	4	XGFU	BSEY	465	130
2.0548097014	100.0	2.015761	1.000000	2	XGFU	RSPO	466	131
0.696977273424	100.0	0.734952	0.999993	2	QKMG	BSEY	469	134
0.119763770454	61.0	0.000000	0.381045	942	WQUF	CBNG	472	145
0.134179993591	69.0	0.000000	0.378378	281	WQUF	FUMQ	473	1467
5.02343156027	100.0	2.496145	1.000000	62	WQUF	GCYL	474	1905
0.0871469582747	70.0	0.057141	0.462311	3	WQUF	WOBD	475	2023
1.94105982065	100.0	1.745558	1.000000	2	FYSJ	WOBD	477	2024
1.22663619153	100.0	1.092913	0.999964	59	CVDF	GCYL	480	1906
0.547765060035	100.0	0.460727	0.971276	58	RUUB	GCYL	482	1907
2.82151470902	100.0	1.849580	1.000000	57	YNFJ	GCYL	484	1908
0.519189159703	100.0	0.194802	0.674356	56	RXEN	GCYL	486	1909
2.45506901965	100.0	1.376403	0.999945	22	RXEN	OHKC	487	1977
2.59718095277	100.0	2.278464	1.000000	6	RXEN	SHEZ	488	2009
1.85295987325	100.0	1.838641	1.000000	5	TJES	SHEZ	490	2010
0.569945157095	100.0	0.650424	0.999075	4	FZQN	SHEZ	492	2012
0.00716352242531	36.0	0.006040	0.390167	3	OLES	SHEZ	494	2013
1.33354257058	100.0	1.292215	0.999933	2	SKNL	SHEZ	496	2014
4.22613660979	100.0	2.546837	1.000000	16	WGET	OHKC	499	1978
0.360483430132	100.0	0.350515	0.958466	7	WGET	ONLQ	500	1979
0.0644299011114	41.0	0.055661	0.464235	6	FVXD	ONLQ	502	1981
4.0873098185	100.0	3.335461	1.000000	2	FVXD	Betvu_v1.1	503	1989
3.69502538269	100.0	3.432763	1.000000	4	SMMC	ONLQ	506	1982
2.0689717142	100.0	2.195934	1.000000	3	CBJR	ONLQ	508	1983
0.206677010807	100.0	0.214800	0.954054	2	AAXJ	ONLQ	510	1985
0.805664161526	100.0	0.770398	0.999927	9	WMLW	OHKC	513	1992
4.60849797608	100.0	3.779020	1.000000	2	WMLW	XSSD	514	2006
3.99798357751	100.0	2.878513	1.000000	7	PDQH	OHKC	517	1993
1.35579756979	100.0	1.275843	1.000000	2	PDQH	HDSY	518	2003
0.667326608245	100.0	0.713610	0.999995	5	CUTE	OHKC	521	1994
1.3942993487	100.0	1.475212	1.000000	4	BWRK	OHKC	523	1995
2.32361107093	100.0	2.450358	1.000000	2	BWRK	ZBPY	524	1999
1.89023373196	100.0	1.925018	1.000000	2	EYRD	OHKC	527	1996
1.24806872509	100.0	0.545410	0.932097	34	BJKT	GCYL	530	1910
1.39097929851	100.0	0.907263	0.997213	17	BJKT	EGOS	531	1944
0.786913336248	100.0	0.579626	0.986405	6	BJKT	EDIT	532	1966
4.39463171879	100.0	3.299792	1.000000	5	OMYK	EDIT	534	1967
0.608323152305	100.0	0.597513	0.999974	4	BERS	EDIT	536	1968
2.73486675594	100.0	2.553849	1.000000	3	GJNX	EDIT	538	1970
0.97048038008	100.0	1.021764	1.000000	2	HZTS	EDIT	540	1971
1.82083079655	100.0	1.252044	0.999992	11	GIWN	EGOS	543	1945
0.0	29.0	0.000000	0.361439	3	GIWN	BKQU	544	1961
5.23323663464	100.0	3.731487	1.000000	2	MRKX	BKQU	546	1962
0.454328131842	100.0	0.370400	0.940629	8	AZBL	EGOS	549	1946
1.95068011144	100.0	1.528509	1.000000	2	AZBL	SFKQ	550	1958
2.88015300791	100.0	2.476815	1.000000	6	JAFJ	EGOS	553	1947
3.67697693093	100.0	3.451682	1.000000	5	JGAB	EGOS	555	1948
0.212952122464	100.0	0.189348	0.908562	4	ZBTA	EGOS	557	1950
2.27903054868	100.0	2.393310	1.000000	2	ZBTA	VJPU	558	1954
3.65210020261	100.0	3.500764	1.000000	2	DVXD	EGOS	561	1951
0.322437755465	99.0	0.068696	0.462931	17	KJAA	GCYL	564	1911
2.49732217883	100.0	1.723884	1.000000	4	KJAA	SCAO	565	1937
0.0545055804572	64.0	0.031640	0.431440	3	NXTS	SCAO	567	1938
0.410289745147	100.0	0.316911	0.928116	2	RNBN	SCAO	569	1939
3.95502261433	100.0	2.254757	1.000000	13	CTYH	GCYL	572	1912
0.519970430352	100.0	0.516583	0.996993	12	LKKX	GCYL	574	1914
0.258939067007	100.0	0.222350	0.806893	11	CPKP	GCYL	576	1915
1.48287207917	100.0	1.210880	0.999478	2	CPKP	JLOV	577	1933
3.49081122505	100.0	2.956852	1.000000	9	UQCB	GCYL	580	1916
2.40899945115	100.0	2.314783	1.000000	2	UQCB	EZGR	581	1917
0.248104796171	100.0	0.289060	0.963248	7	LLQV	GCYL	584	1920
0.167553207917	100.0	0.119464	0.689443	6	BYNZ	GCYL	586	1922
2.36964138018	100.0	2.113806	1.000000	2	BYNZ	KDCH	587	1930
2.20730215987	100.0	2.139925	1.000000	4	CPLT	GCYL	590	1923
0.855609007524	100.0	0.936883	1.000000	3	LDEL	GCYL	592	1924
1.18952641095	100.0	1.282682	1.000000	2	IWIS	GCYL	594	1926
0.262519844723	76.0	0.021423	0.445202	219	QUTB	FUMQ	597	1468
4.67656391477	100.0	3.254681	1.000000	2	QUTB	HAEU	598	1902
3.17660994833	100.0	1.642023	0.999482	217	VTLJ	FUMQ	601	1469
